date,station_number,rainfall,rain_period,rain_quality,max_temp,max_temp_days,min_temp,min_temp_days
10/10/2015 0:00,088051,NA,NA,Y,NA,NA,10.2,1
11/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
11/10/2015 0:00,088061,3.6,1,Y,NA,NA,NA,NA
11/10/2015 0:00,088051,NA,NA,Y,27.1,1,NA,NA
11/10/2015 0:00,088051,NA,NA,Y,NA,NA,14.3,1
12/10/2015 0:00,088037,1,1,Y,NA,NA,NA,NA
12/10/2015 0:00,088061,1,1,Y,NA,NA,NA,NA
12/10/2015 0:00,088051,NA,NA,Y,18.9,1,NA,NA
12/10/2015 0:00,088051,NA,NA,Y,NA,NA,10.6,1
13/10/2015 0:00,088037,0.2,1,Y,NA,NA,NA,NA
13/10/2015 0:00,088061,0.8,1,Y,NA,NA,NA,NA
13/10/2015 0:00,088051,NA,NA,Y,22.5,1,NA,NA
13/10/2015 0:00,088051,NA,NA,NA,NA,NA,NA,NA
14/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
14/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
14/10/2015 0:00,088051,NA,NA,Y,27.3,1,NA,NA
14/10/2015 0:00,088051,NA,NA,Y,NA,NA,7,1
15/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
15/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
15/10/2015 0:00,088051,NA,NA,Y,33.3,1,NA,NA
15/10/2015 0:00,088051,NA,NA,Y,NA,NA,7.8,1
16/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
16/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
16/10/2015 0:00,088051,NA,NA,Y,26.1,1,NA,NA
16/10/2015 0:00,088051,NA,NA,Y,NA,NA,17.5,1
17/10/2015 0:00,088037,0.2,1,Y,NA,NA,NA,NA
17/10/2015 0:00,088061,1.4,1,Y,NA,NA,NA,NA
17/10/2015 0:00,088051,NA,NA,Y,24.7,1,NA,NA
17/10/2015 0:00,088051,NA,NA,Y,NA,NA,10.4,1
18/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
18/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
18/10/2015 0:00,088051,NA,NA,Y,25.7,1,NA,NA
18/10/2015 0:00,088051,NA,NA,Y,NA,NA,4,1
19/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
19/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
19/10/2015 0:00,088051,NA,NA,Y,29.3,1,NA,NA
19/10/2015 0:00,088051,NA,NA,Y,NA,NA,5.4,1
20/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
20/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
20/10/2015 0:00,088051,NA,NA,Y,31.6,1,NA,NA
20/10/2015 0:00,088051,NA,NA,Y,NA,NA,9.3,1
21/10/2015 0:00,088037,1.4,1,Y,NA,NA,NA,NA
21/10/2015 0:00,088061,1.4,1,Y,NA,NA,NA,NA
21/10/2015 0:00,088051,NA,NA,Y,23.2,1,NA,NA
21/10/2015 0:00,088051,NA,NA,Y,NA,NA,14.4,1
22/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
22/10/2015 0:00,088061,2,1,Y,NA,NA,NA,NA
22/10/2015 0:00,088051,NA,NA,Y,20.3,1,NA,NA
22/10/2015 0:00,088051,NA,NA,Y,NA,NA,7.6,1
23/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
23/10/2015 0:00,088061,1.8,1,Y,NA,NA,NA,NA
23/10/2015 0:00,088051,NA,NA,Y,21.4,1,NA,NA
23/10/2015 0:00,088051,NA,NA,Y,NA,NA,8,1
24/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
24/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
24/10/2015 0:00,088051,NA,NA,NA,NA,NA,NA,NA
24/10/2015 0:00,088051,NA,NA,NA,NA,NA,4.9,1
25/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
25/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
25/10/2015 0:00,088051,NA,NA,NA,NA,NA,NA,NA
25/10/2015 0:00,088051,NA,NA,NA,NA,NA,NA,NA
26/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
26/10/2015 0:00,088061,0.1,1,Y,NA,NA,NA,NA
26/10/2015 0:00,088051,NA,NA,Y,18.8,1,NA,NA
26/10/2015 0:00,088051,NA,NA,NA,NA,NA,NA,NA
27/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
27/10/2015 0:00,088061,0.4,1,Y,NA,NA,NA,NA
27/10/2015 0:00,088051,NA,NA,Y,24.6,1,NA,NA
27/10/2015 0:00,088051,NA,NA,Y,NA,NA,9,1
28/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
28/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
28/10/2015 0:00,088051,NA,NA,Y,26.4,1,NA,NA
28/10/2015 0:00,088051,NA,NA,Y,NA,NA,8.1,1
29/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
29/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
29/10/2015 0:00,088051,NA,NA,Y,29,1,NA,NA
29/10/2015 0:00,088051,NA,NA,Y,NA,NA,8.3,1
30/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
30/10/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
30/10/2015 0:00,088051,NA,NA,Y,30.9,1,NA,NA
30/10/2015 0:00,088051,NA,NA,Y,NA,NA,9.5,1
31/10/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
31/10/2015 0:00,088061,0.4,1,Y,NA,NA,NA,NA
31/10/2015 0:00,088051,NA,NA,Y,23.4,1,NA,NA
31/10/2015 0:00,088051,NA,NA,Y,NA,NA,16.7,1
1/11/2015 0:00,088037,9.2,1,Y,NA,NA,NA,NA
1/11/2015 0:00,088061,8.6,1,Y,NA,NA,NA,NA
1/11/2015 0:00,088051,NA,NA,Y,24.6,1,NA,NA
1/11/2015 0:00,088051,NA,NA,Y,NA,NA,16.4,1
2/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
2/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
2/11/2015 0:00,088051,NA,NA,Y,21.8,1,NA,NA
2/11/2015 0:00,088051,NA,NA,Y,NA,NA,11,1
3/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
3/11/2015 0:00,088061,0.2,1,Y,NA,NA,NA,NA
3/11/2015 0:00,088051,NA,NA,NA,NA,NA,NA,NA
3/11/2015 0:00,088051,NA,NA,Y,NA,NA,6.9,1
4/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
4/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
4/11/2015 0:00,088051,NA,NA,Y,27.2,1,NA,NA
4/11/2015 0:00,088051,NA,NA,Y,NA,NA,9.6,1
5/11/2015 0:00,088037,11,1,Y,NA,NA,NA,NA
5/11/2015 0:00,088061,17,1,Y,NA,NA,NA,NA
5/11/2015 0:00,088051,NA,NA,Y,22.6,1,NA,NA
5/11/2015 0:00,088051,NA,NA,Y,NA,NA,15.2,1
6/11/2015 0:00,088037,43.6,1,Y,NA,NA,NA,NA
6/11/2015 0:00,088061,11,1,Y,NA,NA,NA,NA
6/11/2015 0:00,088051,NA,NA,Y,23.6,1,NA,NA
6/11/2015 0:00,088051,NA,NA,Y,NA,NA,14.6,1
7/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
7/11/2015 0:00,088061,0.6,1,Y,NA,NA,NA,NA
7/11/2015 0:00,088051,NA,NA,Y,20.5,1,NA,NA
7/11/2015 0:00,088051,NA,NA,Y,NA,NA,8.2,1
8/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
8/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
8/11/2015 0:00,088051,NA,NA,NA,NA,NA,NA,NA
8/11/2015 0:00,088051,NA,NA,NA,NA,NA,5.2,1
9/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
9/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
9/11/2015 0:00,088051,NA,NA,Y,32.2,1,NA,NA
9/11/2015 0:00,088051,NA,NA,NA,NA,NA,NA,NA
10/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
10/11/2015 0:00,088061,0,1,Y,NA,NA,NA,NA
10/11/2015 0:00,088051,NA,NA,Y,22.1,1,NA,NA
10/11/2015 0:00,088051,NA,NA,Y,NA,NA,16.2,1
11/11/2015 0:00,088037,0.2,1,Y,NA,NA,NA,NA
11/11/2015 0:00,088061,1,1,Y,NA,NA,NA,NA
11/11/2015 0:00,088051,NA,NA,Y,24.3,1,NA,NA
11/11/2015 0:00,088051,NA,NA,Y,NA,NA,9.1,1
12/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
12/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
12/11/2015 0:00,088051,NA,NA,Y,29.6,1,NA,NA
12/11/2015 0:00,088051,NA,NA,Y,NA,NA,12.2,1
13/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
13/11/2015 0:00,088061,0.1,1,Y,NA,NA,NA,NA
13/11/2015 0:00,088051,NA,NA,Y,21.3,1,NA,NA
13/11/2015 0:00,088051,NA,NA,Y,NA,NA,5.9,1
14/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
14/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
14/11/2015 0:00,088051,NA,NA,Y,21.4,1,NA,NA
14/11/2015 0:00,088051,NA,NA,Y,NA,NA,8.4,1
15/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
15/11/2015 0:00,088061,0.2,1,Y,NA,NA,NA,NA
15/11/2015 0:00,088051,NA,NA,Y,24.2,1,NA,NA
15/11/2015 0:00,088051,NA,NA,Y,NA,NA,9.2,1
16/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
16/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
16/11/2015 0:00,088051,NA,NA,Y,28.5,1,NA,NA
16/11/2015 0:00,088051,NA,NA,Y,NA,NA,7.6,1
17/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
17/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
17/11/2015 0:00,088051,NA,NA,Y,33.4,1,NA,NA
17/11/2015 0:00,088051,NA,NA,Y,NA,NA,14.3,1
18/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
18/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
18/11/2015 0:00,088051,NA,NA,Y,33.3,1,NA,NA
18/11/2015 0:00,088051,NA,NA,Y,NA,NA,8.6,1
19/11/2015 0:00,088037,0.4,1,Y,NA,NA,NA,NA
19/11/2015 0:00,088061,0.4,1,Y,NA,NA,NA,NA
19/11/2015 0:00,088051,NA,NA,Y,35.9,1,NA,NA
19/11/2015 0:00,088051,NA,NA,Y,NA,NA,19.7,1
20/11/2015 0:00,088037,0.6,1,Y,NA,NA,NA,NA
20/11/2015 0:00,088061,0.4,1,Y,NA,NA,NA,NA
20/11/2015 0:00,088051,NA,NA,Y,26.9,1,NA,NA
20/11/2015 0:00,088051,NA,NA,Y,NA,NA,15.1,1
21/11/2015 0:00,088037,1,1,Y,NA,NA,NA,NA
21/11/2015 0:00,088061,1.4,1,Y,NA,NA,NA,NA
21/11/2015 0:00,088051,NA,NA,Y,22.4,1,NA,NA
21/11/2015 0:00,088051,NA,NA,Y,NA,NA,6,1
22/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
22/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
22/11/2015 0:00,088051,NA,NA,Y,26.1,1,NA,NA
22/11/2015 0:00,088051,NA,NA,Y,NA,NA,5.3,1
23/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
23/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
23/11/2015 0:00,088051,NA,NA,Y,25.8,1,NA,NA
23/11/2015 0:00,088051,NA,NA,Y,NA,NA,8.1,1
24/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
24/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
24/11/2015 0:00,088051,NA,NA,Y,27.1,1,NA,NA
24/11/2015 0:00,088051,NA,NA,Y,NA,NA,5.6,1
25/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
25/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
25/11/2015 0:00,088051,NA,NA,Y,33.4,1,NA,NA
25/11/2015 0:00,088051,NA,NA,Y,NA,NA,8.3,1
26/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
26/11/2015 0:00,088061,0.4,1,Y,NA,NA,NA,NA
26/11/2015 0:00,088051,NA,NA,Y,19.1,1,NA,NA
26/11/2015 0:00,088051,NA,NA,Y,NA,NA,9.2,1
27/11/2015 0:00,088037,0.4,1,Y,NA,NA,NA,NA
27/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
27/11/2015 0:00,088051,NA,NA,Y,20.1,1,NA,NA
27/11/2015 0:00,088051,NA,NA,Y,NA,NA,1,1
28/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
28/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
28/11/2015 0:00,088051,NA,NA,Y,26.4,1,NA,NA
28/11/2015 0:00,088051,NA,NA,Y,NA,NA,7,1
29/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
29/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
29/11/2015 0:00,088051,NA,NA,Y,23.4,1,NA,NA
29/11/2015 0:00,088051,NA,NA,Y,NA,NA,8.4,1
30/11/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
30/11/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
30/11/2015 0:00,088051,NA,NA,Y,32.2,1,NA,NA
30/11/2015 0:00,088051,NA,NA,Y,NA,NA,6,1
1/12/2015 0:00,088037,5,1,Y,NA,NA,NA,NA
1/12/2015 0:00,088061,5.6,1,Y,NA,NA,NA,NA
1/12/2015 0:00,088051,NA,NA,Y,24.7,1,NA,NA
1/12/2015 0:00,088051,NA,NA,Y,NA,NA,12.1,1
2/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
2/12/2015 0:00,088061,0,1,Y,NA,NA,NA,NA
2/12/2015 0:00,088051,NA,NA,Y,21.5,1,NA,NA
2/12/2015 0:00,088051,NA,NA,Y,NA,NA,4.8,1
3/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
3/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
3/12/2015 0:00,088051,NA,NA,Y,29.2,1,NA,NA
3/12/2015 0:00,088051,NA,NA,Y,NA,NA,4.6,1
4/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
4/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
4/12/2015 0:00,088051,NA,NA,Y,32.2,1,NA,NA
4/12/2015 0:00,088051,NA,NA,Y,NA,NA,11.1,1
5/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
5/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
5/12/2015 0:00,088051,NA,NA,Y,35.7,1,NA,NA
5/12/2015 0:00,088051,NA,NA,Y,NA,NA,13.7,1
6/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
6/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
6/12/2015 0:00,088051,NA,NA,Y,36,1,NA,NA
6/12/2015 0:00,088051,NA,NA,Y,NA,NA,15.4,1
7/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
7/12/2015 0:00,088061,0,1,Y,NA,NA,NA,NA
7/12/2015 0:00,088051,NA,NA,Y,31.6,1,NA,NA
7/12/2015 0:00,088051,NA,NA,Y,NA,NA,21.9,1
8/12/2015 0:00,088037,4,1,Y,NA,NA,NA,NA
8/12/2015 0:00,088061,4.4,1,Y,NA,NA,NA,NA
8/12/2015 0:00,088051,NA,NA,Y,34.9,1,NA,NA
8/12/2015 0:00,088051,NA,NA,Y,NA,NA,20.1,1
9/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
9/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
9/12/2015 0:00,088051,NA,NA,Y,30,1,NA,NA
9/12/2015 0:00,088051,NA,NA,Y,NA,NA,13.3,1
10/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
10/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
10/12/2015 0:00,088051,NA,NA,Y,29.5,1,NA,NA
10/12/2015 0:00,088051,NA,NA,Y,NA,NA,10,1
11/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
11/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
11/12/2015 0:00,088051,NA,NA,Y,22.2,1,NA,NA
11/12/2015 0:00,088051,NA,NA,Y,NA,NA,8.3,1
12/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
12/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
12/12/2015 0:00,088051,NA,NA,Y,23.9,1,NA,NA
12/12/2015 0:00,088051,NA,NA,Y,NA,NA,2.5,1
13/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
13/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
13/12/2015 0:00,088051,NA,NA,Y,28.6,1,NA,NA
13/12/2015 0:00,088051,NA,NA,Y,NA,NA,6.7,1
14/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
14/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
14/12/2015 0:00,088051,NA,NA,Y,34.3,1,NA,NA
14/12/2015 0:00,088051,NA,NA,Y,NA,NA,9.1,1
15/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
15/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
15/12/2015 0:00,088051,NA,NA,Y,34.6,1,NA,NA
15/12/2015 0:00,088051,NA,NA,Y,NA,NA,16,1
16/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
16/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
16/12/2015 0:00,088051,NA,NA,Y,33.6,1,NA,NA
16/12/2015 0:00,088051,NA,NA,Y,NA,NA,15.2,1
17/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
17/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
17/12/2015 0:00,088051,NA,NA,Y,35.1,1,NA,NA
17/12/2015 0:00,088051,NA,NA,Y,NA,NA,15.1,1
18/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
18/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
18/12/2015 0:00,088051,NA,NA,Y,40,1,NA,NA
18/12/2015 0:00,088051,NA,NA,Y,NA,NA,16.3,1
19/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
19/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
19/12/2015 0:00,088051,NA,NA,Y,41.2,1,NA,NA
19/12/2015 0:00,088051,NA,NA,Y,NA,NA,23.5,1
20/12/2015 0:00,088037,1.4,1,Y,NA,NA,NA,NA
20/12/2015 0:00,088061,3.2,1,Y,NA,NA,NA,NA
20/12/2015 0:00,088051,NA,NA,Y,37.9,1,NA,NA
20/12/2015 0:00,088051,NA,NA,Y,NA,NA,20.3,1
21/12/2015 0:00,088037,5.4,1,Y,NA,NA,NA,NA
21/12/2015 0:00,088061,3.4,1,Y,NA,NA,NA,NA
21/12/2015 0:00,088051,NA,NA,Y,24.2,1,NA,NA
21/12/2015 0:00,088051,NA,NA,Y,NA,NA,11.5,1
22/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
22/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
22/12/2015 0:00,088051,NA,NA,Y,29.6,1,NA,NA
22/12/2015 0:00,088051,NA,NA,Y,NA,NA,10.4,1
23/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
23/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
23/12/2015 0:00,088051,NA,NA,Y,31.4,1,NA,NA
23/12/2015 0:00,088051,NA,NA,Y,NA,NA,12.9,1
24/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
24/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
24/12/2015 0:00,088051,NA,NA,Y,32.8,1,NA,NA
24/12/2015 0:00,088051,NA,NA,Y,NA,NA,13.8,1
25/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
25/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
25/12/2015 0:00,088051,NA,NA,Y,33.5,1,NA,NA
25/12/2015 0:00,088051,NA,NA,Y,NA,NA,15.6,1
26/12/2015 0:00,088037,14.2,1,Y,NA,NA,NA,NA
26/12/2015 0:00,088061,24.6,1,Y,NA,NA,NA,NA
26/12/2015 0:00,088051,NA,NA,Y,22.4,1,NA,NA
26/12/2015 0:00,088051,NA,NA,Y,NA,NA,12.4,1
27/12/2015 0:00,088037,0.8,1,Y,NA,NA,NA,NA
27/12/2015 0:00,088061,0.5,1,Y,NA,NA,NA,NA
27/12/2015 0:00,088051,NA,NA,Y,21.9,1,NA,NA
27/12/2015 0:00,088051,NA,NA,Y,NA,NA,7.5,1
28/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
28/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
28/12/2015 0:00,088051,NA,NA,Y,28.5,1,NA,NA
28/12/2015 0:00,088051,NA,NA,Y,NA,NA,8.1,1
29/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
29/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
29/12/2015 0:00,088051,NA,NA,Y,32.9,1,NA,NA
29/12/2015 0:00,088051,NA,NA,Y,NA,NA,11.8,1
30/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
30/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
30/12/2015 0:00,088051,NA,NA,Y,36.1,1,NA,NA
30/12/2015 0:00,088051,NA,NA,Y,NA,NA,12.8,1
31/12/2015 0:00,088037,0,NA,Y,NA,NA,NA,NA
31/12/2015 0:00,088061,0,NA,Y,NA,NA,NA,NA
31/12/2015 0:00,088051,NA,NA,Y,38.8,1,NA,NA
31/12/2015 0:00,088051,NA,NA,Y,NA,NA,17.6,1
1/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
1/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
1/01/2016 0:00,088051,NA,NA,Y,36.7,1,NA,NA
1/01/2016 0:00,088051,NA,NA,Y,NA,NA,21.7,1
2/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
2/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
2/01/2016 0:00,088051,NA,NA,Y,31,1,NA,NA
2/01/2016 0:00,088051,NA,NA,Y,NA,NA,16,1
3/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
3/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
3/01/2016 0:00,088051,NA,NA,Y,27.2,1,NA,NA
3/01/2016 0:00,088051,NA,NA,Y,NA,NA,15.6,1
4/01/2016 0:00,088037,1.4,1,Y,NA,NA,NA,NA
4/01/2016 0:00,088061,0.2,1,Y,NA,NA,NA,NA
4/01/2016 0:00,088051,NA,NA,Y,26.7,1,NA,NA
4/01/2016 0:00,088051,NA,NA,Y,NA,NA,15.9,1
5/01/2016 0:00,088037,6.2,1,Y,NA,NA,NA,NA
5/01/2016 0:00,088061,7.8,1,Y,NA,NA,NA,NA
5/01/2016 0:00,088051,NA,NA,Y,26.6,1,NA,NA
5/01/2016 0:00,088051,NA,NA,Y,NA,NA,13.5,1
6/01/2016 0:00,088037,1,1,Y,NA,NA,NA,NA
6/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
6/01/2016 0:00,088051,NA,NA,Y,28.7,1,NA,NA
6/01/2016 0:00,088051,NA,NA,Y,NA,NA,14.6,1
7/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
7/01/2016 0:00,088061,0.1,1,Y,NA,NA,NA,NA
7/01/2016 0:00,088051,NA,NA,Y,27.5,1,NA,NA
7/01/2016 0:00,088051,NA,NA,Y,NA,NA,15.4,1
8/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
8/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
8/01/2016 0:00,088051,NA,NA,Y,30.2,1,NA,NA
8/01/2016 0:00,088051,NA,NA,Y,NA,NA,11.8,1
9/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
9/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
9/01/2016 0:00,088051,NA,NA,Y,33.3,1,NA,NA
9/01/2016 0:00,088051,NA,NA,Y,NA,NA,11.4,1
10/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
10/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
10/01/2016 0:00,088051,NA,NA,Y,37.5,1,NA,NA
10/01/2016 0:00,088051,NA,NA,Y,NA,NA,11.9,1
11/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
11/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
11/01/2016 0:00,088051,NA,NA,Y,35,1,NA,NA
11/01/2016 0:00,088051,NA,NA,Y,NA,NA,15.4,1
12/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
12/01/2016 0:00,088061,1.2,1,Y,NA,NA,NA,NA
12/01/2016 0:00,088051,NA,NA,Y,34.5,1,NA,NA
12/01/2016 0:00,088051,NA,NA,Y,NA,NA,14.8,1
13/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
13/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
13/01/2016 0:00,088051,NA,NA,Y,43,1,NA,NA
13/01/2016 0:00,088051,NA,NA,Y,NA,NA,18.9,1
14/01/2016 0:00,088037,0.4,1,Y,NA,NA,NA,NA
14/01/2016 0:00,088061,1.4,1,Y,NA,NA,NA,NA
14/01/2016 0:00,088051,NA,NA,Y,20,1,NA,NA
14/01/2016 0:00,088051,NA,NA,Y,NA,NA,15.8,1
15/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
15/01/2016 0:00,088061,1.4,1,Y,NA,NA,NA,NA
15/01/2016 0:00,088051,NA,NA,Y,21.7,1,NA,NA
15/01/2016 0:00,088051,NA,NA,Y,NA,NA,8.6,1
16/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
16/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
16/01/2016 0:00,088051,NA,NA,Y,29.6,1,NA,NA
16/01/2016 0:00,088051,NA,NA,Y,NA,NA,8.9,1
17/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
17/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
17/01/2016 0:00,088051,NA,NA,Y,30.5,1,NA,NA
17/01/2016 0:00,088051,NA,NA,Y,NA,NA,11.6,1
18/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
18/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
18/01/2016 0:00,088051,NA,NA,Y,35.1,1,NA,NA
18/01/2016 0:00,088051,NA,NA,Y,NA,NA,13.7,1
19/01/2016 0:00,088037,0,NA,Y,NA,NA,NA,NA
19/01/2016 0:00,088061,0,NA,Y,NA,NA,NA,NA
19/01/2016 0:00,088051,NA,NA,Y,39.1,1,NA,NA
